PlayerID,RelativeTime,Event
84,210.4,PLAYER_LOGOUT
68,233.0,PLAYER_LOGOUT
89,276.0,PLAYER_LOGOUT
96,283.0,PLAYER_LOGOUT
41,286.0,PLAYER_LOGOUT
115,295.6,PLAYER_LOGOUT
32,309.8,PLAYER_LOGOUT
39,327.4,PLAYER_LOGOUT
1,361.4,PLAYER_LOGOUT
67,428.2,PLAYER_LOGOUT
98,435.8,PLAYER_LOGOUT
5,446.0,PLAYER_LOGOUT
108,466.2,PLAYER_LOGOUT
57,471.0,PLAYER_LOGOUT
43,474.8,PLAYER_LOGOUT
113,569.0,PLAYER_LOGOUT
2,594.8,PLAYER_LOGOUT
42,615.4,PLAYER_LOGOUT
92,626.0,PLAYER_LOGOUT
110,635.6,PLAYER_LOGOUT
80,660.8,PLAYER_LOGOUT
64,737.6,PLAYER_LOGOUT
81,815.6,PLAYER_LOGOUT
8,841.8,PLAYER_LOGOUT
66,865.0,PLAYER_LOGOUT
104,919.0,PLAYER_LOGOUT
0,985.4,PLAYER_LOGOUT
30,1089.8,PLAYER_LOGOUT
91,1300.4,PLAYER_LOGOUT
87,1375.0,PLAYER_LOGOUT
53,1381.8,PLAYER_LOGOUT
90,1526.2,PLAYER_LOGOUT
69,1956.8,PLAYER_LOGOUT
60,2194.0,PLAYER_LOGOUT
70,2764.8,PLAYER_LOGOUT
52,2818.0,PLAYER_LOGOUT
72,3177.4,PLAYER_LOGOUT
111,3187.0,PLAYER_LOGOUT
112,3308.2,PLAYER_LOGOUT
85,3387.6,PLAYER_LOGOUT
114,3538.4,PLAYER_LOGOUT
7,3566.6,PLAYER_LOGOUT
9,4037.6,PLAYER_LOGOUT
55,4838.4,PLAYER_LOGOUT
